seed_idx,strategy,num_queries,mse,shift_idx,A_t,B_t
0,EER,35,0.5426334142684937,2,5.0,3.333
0,EER,40,0.45627477765083313,2,5.0,3.333
0,EER,45,0.35482165217399597,2,5.0,3.333
0,EER,50,0.3212800920009613,2,5.0,3.333
0,EER,55,0.357697993516922,2,5.0,3.333
0,EER,60,0.33743083477020264,2,5.0,3.333
0,Z_Uncertainty,0,0.8779587745666504,2,5.0,3.333
0,Z_Uncertainty,5,0.48483413457870483,2,5.0,3.333
0,Z_Uncertainty,10,0.4541971981525421,2,5.0,3.333
0,Z_Uncertainty,15,0.5193130970001221,2,5.0,3.333
0,Z_Uncertainty,20,0.4937713146209717,2,5.0,3.333
0,Z_Uncertainty,25,0.4192489683628082,2,5.0,3.333
0,Z_Uncertainty,30,0.4031751751899719,2,5.0,3.333
0,Z_Uncertainty,35,0.3237974941730499,2,5.0,3.333
0,Z_Uncertainty,40,0.306661456823349,2,5.0,3.333
0,Z_Uncertainty,45,0.2552783191204071,2,5.0,3.333
0,Z_Uncertainty,50,0.24822606146335602,2,5.0,3.333
0,Z_Uncertainty,55,0.2473297119140625,2,5.0,3.333
0,Z_Uncertainty,60,0.2409767210483551,2,5.0,3.333
0,CME_Uncertainty,0,1.2964575290679932,3,3.0,1.286
0,CME_Uncertainty,5,1.7009323835372925,3,3.0,1.286
0,CME_Uncertainty,10,0.735943078994751,3,3.0,1.286
0,CME_Uncertainty,15,0.36733177304267883,3,3.0,1.286
0,CME_Uncertainty,20,0.3449685573577881,3,3.0,1.286
0,CME_Uncertainty,25,0.3079853653907776,3,3.0,1.286
0,CME_Uncertainty,30,0.25638797879219055,3,3.0,1.286
0,CME_Uncertainty,35,0.27094408869743347,3,3.0,1.286
0,CME_Uncertainty,40,0.24668560922145844,3,3.0,1.286
0,CME_Uncertainty,45,0.25254952907562256,3,3.0,1.286
0,CME_Uncertainty,50,0.2419128268957138,3,3.0,1.286
0,CME_Uncertainty,55,0.25057587027549744,3,3.0,1.286
0,CME_Uncertainty,60,0.23113839328289032,3,3.0,1.286
0,Random,0,1.2964575290679932,3,3.0,1.286
0,Random,5,1.7009323835372925,3,3.0,1.286
0,Random,10,1.0198215246200562,3,3.0,1.286
0,Random,15,1.2567529678344727,3,3.0,1.286
0,Random,20,0.9291722178459167,3,3.0,1.286
0,Random,25,0.6704515814781189,3,3.0,1.286
0,Random,30,0.5666866302490234,3,3.0,1.286
0,Random,35,0.6119282245635986,3,3.0,1.286
0,Random,40,0.5379987955093384,3,3.0,1.286
0,Random,45,0.567309558391571,3,3.0,1.286
0,Random,50,0.4717174172401428,3,3.0,1.286
0,Random,55,0.4170589745044708,3,3.0,1.286
0,Random,60,0.4173755347728729,3,3.0,1.286
0,EER,0,1.2964575290679932,3,3.0,1.286
0,EER,5,0.7188923954963684,3,3.0,1.286
0,EER,10,0.6438206434249878,3,3.0,1.286
0,EER,15,0.764318585395813,3,3.0,1.286
0,EER,20,0.7607352137565613,3,3.0,1.286
0,EER,25,0.7143141031265259,3,3.0,1.286
0,EER,30,0.7263322472572327,3,3.0,1.286
0,EER,35,0.6854984164237976,3,3.0,1.286
0,EER,40,0.7083582878112793,3,3.0,1.286
0,EER,45,0.6953554749488831,3,3.0,1.286
0,EER,50,0.6872990727424622,3,3.0,1.286
0,EER,55,0.644155740737915,3,3.0,1.286
0,EER,60,0.6554535031318665,3,3.0,1.286
0,Z_Uncertainty,0,1.2964575290679932,3,3.0,1.286
0,Z_Uncertainty,5,0.8337791562080383,3,3.0,1.286
0,Z_Uncertainty,10,0.6535205245018005,3,3.0,1.286
0,Z_Uncertainty,15,0.5715737342834473,3,3.0,1.286
0,Z_Uncertainty,20,0.580129086971283,3,3.0,1.286
0,Z_Uncertainty,25,0.4298008382320404,3,3.0,1.286
0,Z_Uncertainty,30,0.3924102783203125,3,3.0,1.286
0,Z_Uncertainty,35,0.3953950107097626,3,3.0,1.286
0,Z_Uncertainty,40,0.4009259045124054,3,3.0,1.286
0,Z_Uncertainty,45,0.36292704939842224,3,3.0,1.286
0,Z_Uncertainty,50,0.35237202048301697,3,3.0,1.286
