seed_idx,strategy,num_queries,mse,shift_idx,A_t,B_t
0,Z_Uncertainty,25,0.023746253922581673,1,6.0,6.0
0,Z_Uncertainty,30,0.022693779319524765,1,6.0,6.0
0,Z_Uncertainty,35,0.021901652216911316,1,6.0,6.0
0,Z_Uncertainty,40,0.022228937596082687,1,6.0,6.0
0,Z_Uncertainty,45,0.021283019334077835,1,6.0,6.0
0,PQAL,0,0.08518471568822861,2,5.0,3.333
0,PQAL,5,0.06085505336523056,2,5.0,3.333
0,PQAL,10,0.06570763885974884,2,5.0,3.333
0,PQAL,15,0.046179309487342834,2,5.0,3.333
0,PQAL,20,0.05024537071585655,2,5.0,3.333
0,PQAL,25,0.05007994547486305,2,5.0,3.333
0,PQAL,30,0.04445350915193558,2,5.0,3.333
0,PQAL,35,0.04583074152469635,2,5.0,3.333
0,PQAL,40,0.044471558183431625,2,5.0,3.333
0,PQAL,45,0.044259458780288696,2,5.0,3.333
0,PQAL,0,0.08518471568822861,2,5.0,3.333
0,PQAL,5,0.06085505336523056,2,5.0,3.333
0,PQAL,10,0.06570763885974884,2,5.0,3.333
0,PQAL,15,0.046179309487342834,2,5.0,3.333
0,PQAL,20,0.05024537071585655,2,5.0,3.333
0,PQAL,25,0.05007994547486305,2,5.0,3.333
0,PQAL,30,0.04445350915193558,2,5.0,3.333
0,PQAL,35,0.04583074152469635,2,5.0,3.333
0,PQAL,40,0.044471558183431625,2,5.0,3.333
0,PQAL,45,0.044259458780288696,2,5.0,3.333
0,PQAL_random,0,0.08518471568822861,2,5.0,3.333
0,PQAL_random,5,0.06085505336523056,2,5.0,3.333
0,PQAL_random,10,0.06167684122920036,2,5.0,3.333
0,PQAL_random,15,0.07568163424730301,2,5.0,3.333
0,PQAL_random,20,0.05998155474662781,2,5.0,3.333
0,PQAL_random,25,0.04556388780474663,2,5.0,3.333
0,PQAL_random,30,0.052307114005088806,2,5.0,3.333
0,PQAL_random,35,0.05992281809449196,2,5.0,3.333
0,PQAL_random,40,0.06661692261695862,2,5.0,3.333
0,PQAL_random,45,0.052691735327243805,2,5.0,3.333
0,EER,0,0.08518471568822861,2,5.0,3.333
0,EER,5,0.07490666955709457,2,5.0,3.333
0,EER,10,0.07285212725400925,2,5.0,3.333
0,EER,15,0.07481164485216141,2,5.0,3.333
0,EER,20,0.07192835956811905,2,5.0,3.333
0,EER,25,0.07022809237241745,2,5.0,3.333
0,EER,30,0.07287025451660156,2,5.0,3.333
0,EER,35,0.07957267016172409,2,5.0,3.333
0,EER,40,0.07560615241527557,2,5.0,3.333
0,EER,45,0.07693077623844147,2,5.0,3.333
0,Z_Uncertainty,0,0.08518471568822861,2,5.0,3.333
0,Z_Uncertainty,5,0.07305029034614563,2,5.0,3.333
0,Z_Uncertainty,10,0.0713704377412796,2,5.0,3.333
0,Z_Uncertainty,15,0.06991542130708694,2,5.0,3.333
0,Z_Uncertainty,20,0.06750019639730453,2,5.0,3.333
0,Z_Uncertainty,25,0.05681661143898964,2,5.0,3.333
0,Z_Uncertainty,30,0.055638592690229416,2,5.0,3.333
0,Z_Uncertainty,35,0.0531483069062233,2,5.0,3.333
0,Z_Uncertainty,40,0.05334431305527687,2,5.0,3.333
0,Z_Uncertainty,45,0.05076216533780098,2,5.0,3.333
0,PQAL,0,0.22351039946079254,3,3.0,1.286
0,PQAL,5,0.1609794795513153,3,3.0,1.286
0,PQAL,10,0.1371588408946991,3,3.0,1.286
